timestamp,speaker,language,text,source,line
00:06:32,l,de,who knows?!,GOWstream.mp4,62.0
00:06:37,c,de,"ja tom, wie läuft das echte leben?",GOWstream.mp4,63.0
00:06:42,l,de,"ach du meinst rocket league, nicht real life mit rl",GOWstream.mp4,64.0
00:06:47,l,de,ja scheiß auf real life,GOWstream.mp4,65.0
00:06:52,l,de,"ich glaube, Tom hat in letzter Zeit gar nicht so viel rocket league gespielt",GOWstream.mp4,66.0
00:06:57,c,de,rocket league macht mich wahnsinnig,GOWstream.mp4,67.0
00:07:02,l,de,ja mich auch,GOWstream.mp4,68.0
00:07:07,l,de,ah das ist der flötensolo song,GOWstream.mp4,69.0
00:07:12,l,de,der flötenmann song,GOWstream.mp4,70.0
00:07:17,l,de,der flötensong,GOWstream.mp4,71.0
00:07:22,l,de,kann jemand auf god of war wechseln please?,GOWstream.mp4,72.0
00:07:27,l,de,das wäre voll netti ,GOWstream.mp4,73.0
00:07:32,c,de,ja bin dia,GOWstream.mp4,74.0
00:07:37,l,de,"ok, das kommt ja eh nach platin oder nich?",GOWstream.mp4,75.0
00:07:42,l,de,wo ist mein kind?? ,GOWstream.mp4,76.0
00:07:47,l,de,ach da isch er,GOWstream.mp4,77.0
00:07:52,o,de,oh boy!,GOWstream.mp4,78.0
00:07:57,l,de,oh boy!,GOWstream.mp4,79.0
00:08:02,l,de,sag ich auch immer,GOWstream.mp4,80.0
00:10:00,l,de,Boy!,GOWstream.mp4,104.0
00:10:01,l,de,"Ne, der ist schon da. Mein Kind ist schon da.",GOWstream.mp4,105.0
00:10:03,l,de,Ich frag mich halt die ganze Zeit...,GOWstream.mp4,106.0
00:10:06,l,de,Weil ich mein...,GOWstream.mp4,107.0
00:10:08,l,de,"Würde ich jetzt nur auf das Kind achten,dann würde ich eigentlich schon sagen, der ist zwölf.",GOWstream.mp4,108.0
00:10:13,l,de,Aber...,GOWstream.mp4,110.0
00:10:14,l,de,"Im Gegensatz zu Kratos, ist der so verkackt klein, dass ich sagen würde, Körpergrößen-technisch ist er acht.",GOWstream.mp4,111.0
00:10:26,l,de,Aber er ist halt schon so...,GOWstream.mp4,115.0
00:10:30,l,de,Weiß ich nicht.,GOWstream.mp4,116.0
00:10:31,l,de,Also so brain-mäßig und skill-mäßig,GOWstream.mp4,117.0
00:10:35,l,de,ist er halt schon eher zwölf.,GOWstream.mp4,118.0
00:10:38,l,de,So kurz vor Pubertät.,GOWstream.mp4,119.0
00:10:41,l,de,Er ist halt kranki,GOWstream.mp4,120.0
00:10:43,c,de,Der ist safe acht.,GOWstream.mp4,121.0
00:10:46,l,de,Ich weiß nicht.,GOWstream.mp4,122.0
00:10:48,l,de,Bist du acht?,GOWstream.mp4,123.0
00:10:51,l,de,Ich würde jetzt so verhaltenstechnisch eher sagen zwölf.,GOWstream.mp4,124.0
00:10:56,l,de,Okay. First try.,GOWstream.mp4,125.0
00:11:01,l,de,Gönn dul!,GOWstream.mp4,126.0
00:11:24,l,de,"Nein! Nein, nein, nein, nein!",GOWstream.mp4,127.0
00:11:30,o,de,"Ha-ha, ja.",GOWstream.mp4,128.0
00:11:55,o,de,Ah!,GOWstream.mp4,129.0
00:12:00,l,de,Fuck,GOWstream.mp4,130.0
00:12:11,c,de,Hit him!,GOWstream.mp4,131.0
00:12:30,c,de,hau halt drauf,GOWstream.mp4,132.0
00:12:58,l,en,I'm trying!,GOWstream.mp4,133.0
00:13:16,l,de,Wie kacke war das denn jetzt getimt?,GOWstream.mp4,134.0
00:13:18,l,de,Aber Half-Life ist für den ersten Try geplant.,GOWstream.mp4,135.0
00:13:21,l,de,Ich werde es versuchen!,GOWstream.mp4,136.0
00:13:23,l,de,Ich werde es versuchen!,GOWstream.mp4,137.0
00:13:25,l,de,Aber Half-Life. Half-Life ist für den ersten Try gar nicht mal so kacke.,GOWstream.mp4,138.0
00:13:35,c,de,13 bis 18 Uhr hätte ich Zeit.,GOWstream.mp4,139.0
00:13:37,l,de,Morgen!,GOWstream.mp4,140.0
00:13:39,l,de,Ich möchte Tom aber eigentlich so zum Mimax oder so entführen.,GOWstream.mp4,141.0
00:13:44,l,de,Weil ich möchte endlich einen scheiß Spiegel haben.,GOWstream.mp4,142.0
00:13:47,l,de,Also einen großen Spiegel.,GOWstream.mp4,143.0
00:13:49,l,de,It is time.,GOWstream.mp4,144.0
00:13:51,l,de,"Ich habe jetzt beschlossen,",GOWstream.mp4,145.0
00:13:53,l,de,dass ich das mache.,GOWstream.mp4,146.0
00:13:55,l,de,"Gell, Gondola?",GOWstream.mp4,147.0
00:13:57,l,de,Gondola?,GOWstream.mp4,148.0
00:14:03,l,de,Ein kleines bisschen noch.,GOWstream.mp4,149.0
00:14:07,c,de,Ich habe Nachtschicht.,GOWstream.mp4,150.0
00:14:09,l,de,"Was arbeitest du eigentlich, Niklas?",GOWstream.mp4,151.0
00:14:11,l,de,"Wenn ich fragen darf, musst du natürlich nicht beantworten.",GOWstream.mp4,152.0
00:14:24,l,de,Warum fängt die mit der Scheiße an?,GOWstream.mp4,153.0
00:14:26,l,de,Als ob mich das trifft!,GOWstream.mp4,154.0
00:14:57,o,en,Father!,GOWstream.mp4,155.0
00:14:59,l,de,Das war richtig räudig.,GOWstream.mp4,156.0
00:15:04,c,de,"Ah, ok. Also Pharma.",GOWstream.mp4,157.0
00:15:06,l,de,Pharma Verpackungen.,GOWstream.mp4,158.0
00:15:15,l,de,"Das Ding ist, die Waffen von Kratos, also die Axt ist Max Level.",GOWstream.mp4,159.0
00:15:21,l,de,Und ich kriege von ihr das Max Level für die Chaos Klingen.,GOWstream.mp4,162.0
00:15:26,l,de,Deswegen will ich sie als nächstes machen.,GOWstream.mp4,164.0
00:15:29,l,de,"Weil ich denke mir, dann habe ich in einem anderen Fall zwei Waffen, die auf Max Level sind.",GOWstream.mp4,165.0
00:15:37,l,de,Ich habe hier Dingsy Dongsys.,GOWstream.mp4,168.0
00:15:41,l,de,"Ich finde die Rüstung von der Welt, die ich mir hier holen kann, richtig scheiße.",GOWstream.mp4,170.0
00:15:49,l,de,Deswegen möchte ich eigentlich...,GOWstream.mp4,174.0
00:15:51,l,de,Ich könnte hier noch was...,GOWstream.mp4,175.0
00:15:55,l,de,"Nicht poisonen, sondern dass ich was mit Fire irgendwie kriege.",GOWstream.mp4,176.0
00:16:09,l,de,Das ist natürlich auch nice.,GOWstream.mp4,178.0
00:16:11,l,de,Was?,GOWstream.mp4,179.0
00:16:19,l,de,Das ist auch sehr nice.,GOWstream.mp4,180.0
00:16:27,l,de,Das finde ich scheiße.,GOWstream.mp4,181.0
00:16:33,l,de,Ich brauche halt was mit Feuer.,GOWstream.mp4,182.0
00:16:37,l,de,Hier.,GOWstream.mp4,183.0
00:16:41,l,de,"Das bringt mir jetzt zwar so keine krassen Werte, aber an sich ist es nice.",GOWstream.mp4,184.0
00:16:47,l,de,Aber ich habe doch jetzt gerade was richtig nice gehabt.,GOWstream.mp4,187.0
00:16:55,l,de,Ich habe es instant vergessen.,GOWstream.mp4,188.0
00:17:03,l,de,Ich möchte eigentlich das mit dem...,GOWstream.mp4,189.0
00:17:05,l,de,Das hier.,GOWstream.mp4,190.0
00:17:11,l,de,Das hier.,GOWstream.mp4,191.0
00:17:15,l,de,Hallo Kaya!,GOWstream.mp4,192.0
00:17:17,l,de,Hello!,GOWstream.mp4,193.0
00:17:19,l,en,What is upi?,GOWstream.mp4,194.0
00:17:23,l,de,Ich hätte eigentlich auch gerne das Amulett drin.,GOWstream.mp4,195.0
00:17:27,l,de,Allerdings habe ich halt hier zwei Sockets drin,GOWstream.mp4,197.0
00:17:35,l,de,"Und da habe ich das mit ""reduces all damage from Valkyrie's attacks.""",GOWstream.mp4,200.0
00:17:39,l,de,Wobei eigentlich könnte ich das unsocketen auf den gehen und das mit den attacks...,GOWstream.mp4,202.0
00:18:05,l,de,"Wie hieß der denn jetzt, den ich ungesocketed habe?",GOWstream.mp4,207.0
00:18:09,l,de,Das hier.,GOWstream.mp4,208.0
00:18:11,l,de,Natürlich was mit Valkyrie's.,GOWstream.mp4,209.0
00:18:13,l,de,"Ich bin auch dämlich, Manchma.",GOWstream.mp4,210.0
00:18:15,l,de,Anyways.,GOWstream.mp4,211.0
00:18:17,l,de,Jetzt habe ich auf jeden Fall 50% weniger Fire Damage.,GOWstream.mp4,212.0
00:18:23,c,de,Ich habe mir nur den Tipp vom Ladebildschirm abgeschrieben.,GOWstream.mp4,214.0
00:18:27,l,de,"Smart, Fabi.",GOWstream.mp4,216.0
00:18:29,l,de,Smart.,GOWstream.mp4,217.0
00:18:31,l,de,Ich zoom mal noch ein bisschen rein. ,GOWstream.mp4,218.0
00:18:33,l,de,"Nicht Vollgas, aber bisschen rein.",GOWstream.mp4,219.0
00:18:35,l,de,"Sonst wisst ihr ja gar nicht, wie verzweifelt ich aussehe",GOWstream.mp4,220.0
00:18:49,l,de,"Na Kaya, wie geht's?",GOWstream.mp4,223.0
00:18:51,l,de,Wie steht's? Was läuft bei dir?,GOWstream.mp4,224.0
00:18:53,l,de,"Gibt's irgendwelche crazy Updates aus deinem Leben,",GOWstream.mp4,225.0
00:18:55,l,de,die du uns erzählen möchtest?,GOWstream.mp4,226.0
00:19:55,l,de,Macht das mal nicht.,GOWstream.mp4,229.0
00:20:54,l,de,muss ich aufstehen,GOWstream.mp4,233.0
00:20:57,c,de,aha man ja falsche spielkategorie ich habe schon gesagt aber ... ,GOWstream.mp4,234.0
00:21:07,l,de,"okay mods sind nicht da , i will do it",GOWstream.mp4,235.0
00:21:17,l,de,danke für den hinweis,GOWstream.mp4,236.0
00:21:21,l,de,erledigt,GOWstream.mp4,237.0
00:21:24,l,de,hot ,GOWstream.mp4,238.0
,l,de, ja sie sagt entweder unworthy oder worthless und so ein scheiß und ja stepped on my face,,
00:21:34,c,de,"sehr viel passiert, ich habe angefangen eine wohnung in berlin zu suchen nachdem ich das ewig aufgeschoben habe",GOWstream.mp4,239.0
00:21:40,l,de,und wie läuft die wohnungssuche ich finde wohnungssuche immer richtig schlimm actually,GOWstream.mp4,240.0
00:21:47,l,de,vor allem in so größeren städten wo einfach viele leute hinziehen möchten da ist es manchmal so ein drama eine scheiß wohnung zu finden weil halt rgendwie sich immer 50 leute für eine wohnung bewerben und so berlin klingt immer ein bisschen wie die hölle,GOWstream.mp4,242.0
00:22:04,c,de,silvester war auch wild weihnachten war spannend situation ship ,GOWstream.mp4,245.0
00:22:07,l,de,was ist an weihnachten spannend,GOWstream.mp4,246.0
00:23:50,c,de,wohnungssuche läuft  gar nicht gut meine nachrichten wurden nicht mal geöffnet,GOWstream.mp4,253.0
00:23:53,l,de,ja ja ich fühle das so ging es mir bei einer meiner letzten wohnungen mit meinem mit meinem ex partner,GOWstream.mp4,254.0
00:24:01,l,de,ultra der hassle und wenn man dann mal irgendwie eine antwort bekommen hat dann gehst du dahin und dann sind plötzlich 30 andere leute mit jeder oder,GOWstream.mp4,256.0
00:24:08,l,de,oder die vermieter sind ultra diebonobos ,GOWstream.mp4,258.0
00:24:14,c,de,war nicht bei meiner familie sondern in potzdam auf ganz spontan unterwegs mit einer person die ich noch nicht sonderlich kannte,GOWstream.mp4,259.0
00:24:20,l,de,ja ... i mean,GOWstream.mp4,260.0
00:24:26,l,de,wenn es gut ausgegangen ist,GOWstream.mp4,261.0
00:24:44,l,de,das war knapp,GOWstream.mp4,262.0
00:25:14,l,en,living on the edge,GOWstream.mp4,263.0
00:25:39,l,de,ich sehe nichts,GOWstream.mp4,264.0
00:25:52,l,de,ich hasse sie ich hasse sie mit dem scheiß feuer!  arschloch aber es ist okay ich mach die heute,GOWstream.mp4,265.0
00:26:19,l,de," ich manifestier das jetzt, ich clappe sie heute ob du hier bist und nicht, göndula!",GOWstream.mp4,266.0
00:26:56,l,de,ich gehe gar nicht mal in die nähe,GOWstream.mp4,267.0
00:26:57,l,de,du musst schon zu mir kommen,GOWstream.mp4,268.0
00:27:02,l,de,ich hasse es ich hasse dich,GOWstream.mp4,269.0
00:27:26,l,de,nee,GOWstream.mp4,270.0
00:27:27,l,de,"danke für dein lurk dimi, nimm mir was süßes mit",GOWstream.mp4,271.0
00:27:32,l,de,nee Atreus wir sterben dann. wenn wir scheiße sind dann sterben wir.,GOWstream.mp4,272.0
00:27:40,l,de,wir benutzen den resurrection stone erst wenn wir unter der hälfte sind,GOWstream.mp4,273.0
00:27:55,l,de,ich frage mich halt ob der berserker stone wirklich besser ist,GOWstream.mp4,274.0
00:27:59,l,de,ich würde mich so gerne hinter sie sneaken können warum geht sowas nicht,GOWstream.mp4,275.0
00:28:09,l,de,i want this,GOWstream.mp4,276.0
00:28:35,l,de,weil ichs eh nie benutze,GOWstream.mp4,277.0
00:28:54,l,de,aber ich glaube dass der skill eigentlich gar nicht wert ist weil ich mach damit mehr damage und dann stun ich sie schneller,GOWstream.mp4,278.0
00:28:57,l,de,also maybe,GOWstream.mp4,279.0
00:29:00,l,en,maybe baby,GOWstream.mp4,280.0
00:29:18,l,de,wo wie wo wann was lb und b ja ok was ist der cooldown? 16 sekunden,GOWstream.mp4,282.0
00:29:39,l,en,i call bullshit,GOWstream.mp4,283.0
00:31:30,l,de,"Nein, nein, ich wollte mein Ding benutzen!",GOWstream.mp4,285.0
00:31:52,l,de,Willst du mich verarschen?,GOWstream.mp4,286.0
00:32:00,l,de,Warum macht es so viel Damage? Ich habe doch 50% extra. Ich habe doch 50% Rabatt auf Feuerdamage.,GOWstream.mp4,287.0
00:32:15,l,de,Das waren so... ich dachte gerade ich habe es. Ich dachte wirklich gerade ich habe es.,GOWstream.mp4,288.0
00:32:21,l,de,"Aber ich habe verkackt meinen Scheiß, meine Rage zu benutzen.",GOWstream.mp4,289.0
00:32:30,l,de,"Ich kann sagen, vielleicht muss ich einfach mehr auf Strength gehen, aber Strength ist halt fucking stark bei mir, weil ich da am meisten draufgehe.",GOWstream.mp4,290.0
00:33:00,l,de,Mir will jemand mal kurz was sagen.,GOWstream.mp4,291.0
00:33:10,l,de,Die sind alles scheiße.,GOWstream.mp4,292.0
00:33:40,o,de,Mach dich bereit.,GOWstream.mp4,293.0
00:34:10,l,de,Ich bin nicht in Ordnung.,GOWstream.mp4,294.0
00:34:38,l,de,"Ich weiß auch nicht mehr, wo sie ist.",GOWstream.mp4,295.0
00:34:59,l,de,Ich vergesse einfach gleich meine Rage zu aktivieren.,GOWstream.mp4,296.0
00:35:04,l,de,Aber irgendwie möchte ich den Stein tauschen.,GOWstream.mp4,297.0
00:35:11,l,de,Ich will lieber mit Health aufstehen als mit Rage.,GOWstream.mp4,298.0
00:35:14,l,de,"Weil ich verkack es richtig oft, die Rage überhaupt zu aktivieren, bevor ich sterbe.",GOWstream.mp4,299.0
00:35:19,l,de,"Vielleicht gibt es da noch irgendein Blessing, das mir noch mehr Feuerresistenz gibt oder so.",GOWstream.mp4,300.0
00:36:42,l,de,Das muss doch hier.,GOWstream.mp4,303.0
00:36:52,l,de,Da muss das immer mit ner Runic Attack zusammenhängen. Das find ich kacke.,GOWstream.mp4,304.0
00:37:10,l,de,Warum würde ich das wollen?,GOWstream.mp4,305.0
00:37:13,l,de,Ich will Resurrection Stones.,GOWstream.mp4,306.0
00:37:18,l,de,Aber dafür muss ich erst einen verkaufen.,GOWstream.mp4,307.0
00:37:21,l,de,Und zwar den,GOWstream.mp4,308.0
00:37:27,l,de,Hä? Nein!,GOWstream.mp4,309.0
00:37:31,c,de,ein Vieh wurde noch nicht valkyriert.,GOWstream.mp4,310.0
00:37:35,l,de,Wir sind immer noch bei der ersten.,GOWstream.mp4,311.0
00:37:38,l,de,"Aber ich hab mich jetzt umentschieden, mir einen anderen Resurrection Stone zu holen.",GOWstream.mp4,312.0
00:37:45,l,de,"Damit ich nie mit Rage aufstehe, sondern actually mit HP.",GOWstream.mp4,313.0
00:37:55,l,de,"Ich baue die ganze Zeit oben in der Hoffnung, dass es mir irgendwas bringt.",GOWstream.mp4,314.0
00:37:59,l,de,Die Valkyrie stepped on me,GOWstream.mp4,315.0
00:38:03,l,de,Wenn ich sie lasse.,GOWstream.mp4,316.0
00:38:05,l,de,Wenn ich zu langsam dodge.,GOWstream.mp4,317.0
00:38:08,l,de,"Das ist die, die von oben kommt und auf mich steppt.",GOWstream.mp4,318.0
00:38:13,l,en,But she a bitch!,GOWstream.mp4,319.0
00:38:19,l,de,Ich brauch danach Nasenspray alda,GOWstream.mp4,320.0
00:38:21,l,de,Fuuuck.,GOWstream.mp4,321.0
00:38:51,l,de,"Nein, das wollte ich nicht!",GOWstream.mp4,322.0
00:40:30,,de,oh mein Gott diese zahlfenster die es ist so nervig es ist so nervig ,GOWstream.mp4,327.0
00:40:45,l,de,ihr versteht nich ,GOWstream.mp4,328.0
00:40:51,l,de,ne,GOWstream.mp4,329.0
00:40:56,l,de,Hallo Flo Florian,GOWstream.mp4,330.0
00:41:02,l,en,what is upi?,GOWstream.mp4,331.0
00:41:11,l,de,wenn man ich mir andere musik rein,GOWstream.mp4,332.0
00:41:15,l,de,das ist falsch Florian du heißt puma Flo,GOWstream.mp4,333.0
00:41:25,l,de,was für Linken what do you mean,GOWstream.mp4,334.0
00:41:35,l,de,"Entschuldigung Entschuldigung ich hol mir ganz kurz Nasenspray, sonst kann ich einfach nicht atmen",GOWstream.mp4,335.0
00:41:41,l,de,während ich hier verdroschen werde,GOWstream.mp4,336.0
00:42:11,l,de,wofür habe ich mir Airwaves reingehauen wenn ich trotzdem nicht atmen kann ich dachte,GOWstream.mp4,337.0
00:42:23,l,de,"dass das beim atmen hilft,  beim arrtmen.  ja gönndula gönnt einfach nicht",GOWstream.mp4,338.0
00:42:34,l,de,oh nein tut mir leid also Puma de Flo heißt natürlich eigentlich Gustav es tut mir leid,GOWstream.mp4,339.0
00:42:53,l,de,ich wollte niemals einen echten Namen leaken,GOWstream.mp4,340.0
00:42:56,l,de,ne ich habe ich meine Nase ist actually  zu also ich bin nicht ich bin nicht Nasenspray süchtig,GOWstream.mp4,341.0
00:43:06,l,de,versuche so wenig wie möglich irgendwie Nasenspray zu benutzen ich benutze es gerade alle zwei tage,GOWstream.mp4,342.0
00:43:25,l,de,warum habe ich schon damage bekommen??,GOWstream.mp4,343.0
00:45:50,l,de,jetzt wird sie böser,GOWstream.mp4,347.0
00:46:01,l,de,Boah danke Sohn!,GOWstream.mp4,348.0
00:46:11,l,de,"Naja, wenigstens ist das ein guter Song im Hintergrund",GOWstream.mp4,349.0
00:46:24,l,de,Jetzt war Atreus nicht mal useless,GOWstream.mp4,350.0
00:46:28,l,de,Mindless Self-Indulgence ist so geil die Band,GOWstream.mp4,351.0
00:46:36,l,de,Ich will aber eigentlich,GOWstream.mp4,352.0
00:46:44,l,de,Ich mach ein paar Lieder in die Warteschlange,GOWstream.mp4,353.0
00:46:55,l,de,Ja,GOWstream.mp4,354.0
00:46:57,l,de,Ich mach jetzt mit mindless  Self-Indulgence die fucking valkyren,GOWstream.mp4,355.0
00:47:07,l,de,"Ich find sie auch sehr geil, auch vom Design her und so",GOWstream.mp4,358.0
00:47:10,l,de,"Und ja, das Feuer ist nice",GOWstream.mp4,359.0
00:47:12,l,de,Und ich mach sie halt jetzt als viertes,GOWstream.mp4,360.0
00:47:14,l,de,Weil ich krieg ja von ihr das letzte Chaos Blade Upgrade,GOWstream.mp4,361.0
00:47:17,l,de,Und das hätt ich schon gerne,GOWstream.mp4,362.0
00:47:19,l,de,Das fänd ich schon ganz cool,GOWstream.mp4,363.0
00:47:21,c,de,"Hallo, wie läuft die Session?",GOWstream.mp4,364.0
00:47:24,l,de,Wir sind seit 30 Minuten bei der Valkyrie,GOWstream.mp4,365.0
00:47:45,l,de,Nein!,GOWstream.mp4,366.0
00:47:50,l,de,Sie hat auf mich gesteppt,GOWstream.mp4,367.0
00:48:40,l,de,"Lass das mal! Mach das mal nicht so oft, Lady!",GOWstream.mp4,372.0
00:49:23,l,de,Woah!,GOWstream.mp4,375.0
00:49:53,l,de,Ja!,GOWstream.mp4,376.0
00:50:00,l,de,"Danke, ich werde keinen Spaß haben. Aber danke für den Lurk. ",GOWstream.mp4,377.0
00:50:23,l,de,"Aber wenigstens gute Musik. Weißt du Flo, wir hatten dreimal schon so einen Versuch.",GOWstream.mp4,378.0
00:50:38,c,de,Warum ist Leben eigentlich so teuer? Wir waren heute einkaufen für Wohnungen und ich fühle mich immer mehr unter die Armutsgrenze rutschen. ,GOWstream.mp4,379.0
00:50:45,l,de,"Ja, seit ich wieder Miete zahlen muss und eine richtig arschfix Kosten habe und mein scheiß Internetallende schon 45 Euro im Monat kostet.",GOWstream.mp4,380.0
00:50:59,l,de,"Ja, busch. Ich glaube, du bist einer der wenigen, die sich das irgendwie leisten könnten.",GOWstream.mp4,382.0
00:51:12,l,de,"Ja, scheiße.",GOWstream.mp4,383.0
00:51:22,c,de,"Meinst du, ich wurde übern Tisch gezogen?",GOWstream.mp4,384.0
00:51:27,l,de,"Nee, Flo, du wurdest unter den Tisch gezogen. Ihr plottet da jetzt. Ich weiß es doch.",GOWstream.mp4,385.0
00:51:50,l,de,"Ach, leck mich doch, du Arschgeige. Ohne Witz.",GOWstream.mp4,387.0
00:52:50,l,de,"Nee, da sterbe ich jetzt.",GOWstream.mp4,388.0
00:53:00,l,de,Ich hätte sie beschmeißen müssen.,GOWstream.mp4,389.0
00:55:50,l,de,"Ich habe aufgegeben. Ich wollte eigentlich nicht mehr weiter. Ich dachte, das war's.",GOWstream.mp4,390.0
00:56:11,l,de,"Ja, ich war jetzt voll so. Ich wollte ja gerade nicht mehr aufstehen.",GOWstream.mp4,391.0
00:56:39,l,de,"Ich habe ja aus Versehen drauf gedrückt, dass Atreus mich aufweckt. Ich war richtig done.",GOWstream.mp4,392.0
00:56:46,l,de,"Gönndula , hat endlich gegönnt.",GOWstream.mp4,393.0
00:56:53,l,de,"Guck mal, wie viel sie gebracht hat.",GOWstream.mp4,394.0
00:57:12,l,de,"David, mach das Licht an. Ich bin Luni.",GOWstream.mp4,395.0
00:57:25,l,de,Die sind gar nicht so gut. Ich kann sie aufleveln.,GOWstream.mp4,396.0
00:57:29,l,de,Und noch ein drittes Enchantment rein schallern.,GOWstream.mp4,397.0
00:57:40,l,de,Voll lecker.,GOWstream.mp4,398.0
00:57:52,l,de,"Ja, ja, ich kann dann bei den Zwergen ein Dingsi Dongsi... Wisst ihr?",GOWstream.mp4,399.0
00:58:02,l,de,Versteht ihr? Ich kann bei den Zwergen das Dingsi Dongsi gegen eine Chaos Flame eintasuchen.,GOWstream.mp4,400.0
00:58:13,l,de,"Genau, verstehe. Ja, ich hätte es gar nicht. Oh, ich hätte es gar nicht erklären müssen.",GOWstream.mp4,401.0
00:58:31,l,de,"Das ist jetzt schon, das war jetzt schon sehr. Ja, leck mich am Arsch, Alter. Mach ich wann anders.",GOWstream.mp4,402.0
00:58:56,l,de,Und jetzt gehen wir zu Eier und machen die Eilady. Also erst muss ich meine Chaos Plates aufleveln.,GOWstream.mp4,403.0
00:59:04,l,de,"Aber dann. Meine Seele ist ein schwarzes Loch, das stimmt.",GOWstream.mp4,404.0
00:59:20,l,de,"Oh, Internet haben, schon geil.",GOWstream.mp4,405.0
00:59:32,l,de,Wie kriege ich dann perfekt asguardian Steel.,GOWstream.mp4,406.0
00:59:39,l,de,Wo kriege ich den denn her? Kann ich den kaufen?,GOWstream.mp4,407.0
00:59:50,l,de,Nein.,GOWstream.mp4,408.0
01:00:00,l,de,"Voll geil, oh!",GOWstream.mp4,409.0
01:00:04,l,de,Upgrade? Ja!,GOWstream.mp4,410.0
01:00:16,l,de,"So, und jetzt...",GOWstream.mp4,411.0
01:00:20,l,de,Aber wie kriege ich denn...,GOWstream.mp4,412.0
01:00:24,l,de,Was will ich jetzt... Was will ich überhaupt sagen?,GOWstream.mp4,413.0
01:00:28,l,de,"Ne, wie mache ich das denn, dass ich hier so...",GOWstream.mp4,414.0
01:00:32,l,de,...perfekt asguardian steal muss ich,GOWstream.mp4,415.0
01:00:36,l,de,dann actually Dinge tun?,GOWstream.mp4,416.0
01:00:40,l,de,Kriege ich das dann von der nächsten Valkyrie? Das wäre für mich sad.,GOWstream.mp4,417.0
01:00:44,l,de,"Wobei, naja...",GOWstream.mp4,418.0
01:00:48,l,de,Das würde schon Sinn machen.,GOWstream.mp4,419.0
01:00:52,l,de,"So, dann verlassen wir mal die Welt.",GOWstream.mp4,420.0
01:00:56,l,de,"Das Ding ist, sollen wir jetzt",GOWstream.mp4,421.0
01:01:00,l,de,"Eir machen in Midgard, die letzte Valkyrie in Midgard?",GOWstream.mp4,422.0
01:01:04,l,de,"Oder gehen wir mal nach Alfheim und machen die da und gucken, wie die so drauf ist?",GOWstream.mp4,423.0
01:01:08,c,de,"Heute liegt die Queen, wir haben erst 4 von 8 Valkyrien.",GOWstream.mp4,424.0
01:01:12,l,de,That's a problem.,GOWstream.mp4,425.0
01:01:16,l,de,Ich brauche ein bisschen Zeit.,GOWstream.mp4,426.0
01:01:20,l,de,That's a problem. Ich brauche halt noch eine in...,GOWstream.mp4,427.0
01:01:24,l,de,Ich muss auch noch nach Helheim.,GOWstream.mp4,428.0
01:01:32,l,de,"Ja leck mich doch, dann sagst du mir doch gar nicht erst.",GOWstream.mp4,429.0
