timestamp,speaker,text,source,line
00:07:46,,That's where I put you.,4_9hours.mp4,54
00:07:48,,You need to be visible.,4_9hours.mp4,55
00:07:50,,We need to see you fast.,4_9hours.mp4,56
00:07:54,,Yes.,4_9hours.mp4,57
00:07:56,,Here.,4_9hours.mp4,58
00:07:58,,Don't mind my socks.,4_9hours.mp4,59
00:08:00,,Don't mind my socks.,4_9hours.mp4,60
00:08:02,,That was...,4_9hours.mp4,61
00:08:04,,Hello Niklas.,4_9hours.mp4,62
00:08:06,,That was a birthday present.,4_9hours.mp4,63
00:08:08,,Early birthday present.,4_9hours.mp4,64
00:08:10,,From Tom.,4_9hours.mp4,65
00:08:12,,I wished,4_9hours.mp4,66
00:08:14,,as a meme,4_9hours.mp4,67
00:08:16,,that I want a Pedro Pascal pub exhibition.,4_9hours.mp4,68
00:08:19,,And there he is.,4_9hours.mp4,69
00:08:21,,There he fucking is.,4_9hours.mp4,70
00:08:23,,A month too early.,4_9hours.mp4,71
00:08:25,,"Hello Niklas, thank you for your bitties.",4_9hours.mp4,72
00:08:27,,You screamer.,4_9hours.mp4,73
00:08:31,,Pedro Pascal.,4_9hours.mp4,74
00:08:33,,You don't get it.,4_9hours.mp4,75
00:08:35,,I was really looking forward to this pub exhibition.,4_9hours.mp4,76
00:08:39,,Anyways.,4_9hours.mp4,77
00:08:42,,Not much yet.,4_9hours.mp4,78
00:08:44,,We'll go into Nightrend.,4_9hours.mp4,79
00:08:46,,I already prepared.,4_9hours.mp4,80
00:08:48,,I have a wheel where we can spin,4_9hours.mp4,81
00:08:51,,for the character I have to play.,4_9hours.mp4,82
00:08:53,,Plus,4_9hours.mp4,83
00:08:55,,random button sabotage.,4_9hours.mp4,84
00:08:57,,There are 10 fields.,4_9hours.mp4,85
00:09:00,,Per 3 subs I have to spin before the round.,4_9hours.mp4,86
00:09:03,,I can't choose my own character.,4_9hours.mp4,87
00:09:05,,I can't do my Iron Eye main.,4_9hours.mp4,88
00:09:10,,Which is not so cool.,4_9hours.mp4,89
00:09:12,,But we shall get through this.,4_9hours.mp4,90
00:09:14,,Maybe I'll learn new characters.,4_9hours.mp4,91
00:09:16,,Who knows.,4_9hours.mp4,92
00:09:18,,I bought new batteries for my controller.,4_9hours.mp4,93
00:09:20,,It will probably run out in the next 1-2 hours.,4_9hours.mp4,94
00:09:24,,And we'll get through this.,4_9hours.mp4,95
00:09:26,,"If you want to play along, you can.",4_9hours.mp4,96
00:09:28,,We'll get through this.,4_9hours.mp4,97
00:09:30,,I think I'll play a round with Tom and Gilly.,4_9hours.mp4,98
00:09:33,,"And if you want to play along,",4_9hours.mp4,99
00:09:35,,we'll get through this.,4_9hours.mp4,100
00:09:38,,I think it's a good deal.,4_9hours.mp4,101
00:09:42,,I know MB2Flu would like to play.,4_9hours.mp4,102
00:09:46,,Sandem asked,4_9hours.mp4,103
00:09:48,,Pyke was also there.,4_9hours.mp4,104
00:09:51,,Maybe Inferno.,4_9hours.mp4,105
00:09:53,,We'll see.,4_9hours.mp4,106
00:09:55,,"If not, we won't get through.",4_9hours.mp4,107
00:09:57,,Perfect Pedro.,4_9hours.mp4,108
00:10:00,,Ein Baby. Baby Pedro. Such a babe.,4_9hours.mp4,109
00:10:09,,Ich hab den schon vor ein paar Tagen bekommen.,4_9hours.mp4,110
00:10:13,,Aber ich wollte abwarten für den Stream und den ersten Stream dann herzeigen.,4_9hours.mp4,111
00:10:19,,Okay.,4_9hours.mp4,112
00:10:21,,Ich muss einmal noch kurz für die Random-Button-Sabotage,4_9hours.mp4,113
00:10:25,,mir die Steuerung von Nightbrain angucken auf der Tastatur.,4_9hours.mp4,114
00:10:30,,Weil dann könnt ihr vielleicht auch die Ultimate zünden.,4_9hours.mp4,115
00:10:34,,"Random, wenn's geht.",4_9hours.mp4,116
00:10:48,,Auch mal wieder her.,4_9hours.mp4,117
00:10:50,,"Ja, ich meine, jetzt warst du in Japan.",4_9hours.mp4,118
00:10:53,,"Du bist eine der most busy persons, die ich kenne.",4_9hours.mp4,119
00:10:57,,Also du bist eigentlich immer verplant.,4_9hours.mp4,120
00:11:00,,Aber ich bin jetzt hoffentlich auch immer mal wieder in Regensburg.,4_9hours.mp4,121
00:11:03,,Und dann machen wir was.,4_9hours.mp4,122
00:11:05,,"Und wenn ich dich nur auf Arbeit besuche, I don't fucking care.",4_9hours.mp4,123
00:11:10,,I need more Frankie in my life.,4_9hours.mp4,124
00:11:12,,A free Sunday.,4_9hours.mp4,125
00:11:14,,"Du arbeitest immer am Wochenende, oder?",4_9hours.mp4,126
00:11:18,,Relife is relifing.,4_9hours.mp4,127
00:11:20,,"Ach, diese dumme Relife-Quest-Zimmer.",4_9hours.mp4,128
00:11:23,,"So, Moment.",4_9hours.mp4,129
00:11:25,,Oh.,4_9hours.mp4,130
00:11:30,,"Besuch mich ganz oft, ja?",4_9hours.mp4,131
00:11:32,,I wish I could.,4_9hours.mp4,132
00:11:34,,"Nee, aber ich bin ja immer noch eingeschriebener Student.",4_9hours.mp4,133
00:11:37,,Und ich krieg das Deutschland-Ticket für fucking 18 Euro im Monat.,4_9hours.mp4,134
00:11:41,,"Ich denk, das werd ich mir jetzt schon noch öfter holen.",4_9hours.mp4,135
00:11:46,,Kann ich das hier?,4_9hours.mp4,136
00:11:48,,Camera-Options.,4_9hours.mp4,137
00:11:52,,Keyboard.,4_9hours.mp4,138
00:11:55,,Okay.,4_9hours.mp4,139
00:12:00,,Open-Control.,4_9hours.mp4,140
00:12:11,,Switch-Item.,4_9hours.mp4,141
00:12:16,,"Ah, das kann ich nicht machen.",4_9hours.mp4,142
00:12:21,,"Attack, ja.",4_9hours.mp4,143
00:12:24,,Skill ist Q.,4_9hours.mp4,144
00:12:26,,Ultimate ist R. Okay.,4_9hours.mp4,145
00:12:30,,Wir haben...,4_9hours.mp4,146
00:12:45,,How do I do that?,4_9hours.mp4,147
00:12:47,,How do I do that?,4_9hours.mp4,148
00:12:49,,Reset.,4_9hours.mp4,149
00:12:53,,Reset.,4_9hours.mp4,150
00:12:58,,"Core, hier.",4_9hours.mp4,151
00:13:00,,Core.,4_9hours.mp4,152
00:13:02,,Done.,4_9hours.mp4,153
00:13:10,,Wo war das denn?,4_9hours.mp4,154
00:13:14,,Keyboard-Press.,4_9hours.mp4,155
00:13:19,,Keyboard-Press. Und statt X machen wir hier R.,4_9hours.mp4,156
00:13:24,,Dann kriegt ihr einmal die Ultimate.,4_9hours.mp4,157
00:13:29,,Und...,4_9hours.mp4,158
00:13:31,,Dann machen wir noch Q.,4_9hours.mp4,159
00:13:33,,"Q hab ich, glaub ich, schon, oder?",4_9hours.mp4,160
00:13:35,,"Nee, Q hab ich nicht.",4_9hours.mp4,161
00:13:49,,Das muss ich löschen!,4_9hours.mp4,162
00:13:57,,"Okay, ich mach's einfach aus.",4_9hours.mp4,163
00:14:00,,Macht F Sinn?,4_9hours.mp4,164
00:14:05,,"F, ja.",4_9hours.mp4,165
00:14:07,,Macht E Sinn?,4_9hours.mp4,166
00:14:09,,Ja.,4_9hours.mp4,167
00:14:15,,"Ja, klicken macht auch Sinn.",4_9hours.mp4,168
00:14:17,,I macht auch Sinn.,4_9hours.mp4,169
00:14:19,,Oder?,4_9hours.mp4,170
00:14:23,,Wir müssen eigentlich alle mindestens,4_9hours.mp4,171
00:14:25,,an zwei Wochen in dem Monat arbeiten.,4_9hours.mp4,172
00:14:27,,Das ist kacke.,4_9hours.mp4,173
00:14:29,,Aber verstehe ich voll.,4_9hours.mp4,174
00:14:33,,"Ja, wenn man einmal mit dem Deutschland-Ticket fährt,",4_9hours.mp4,175
00:14:35,,"also wenn ich einmal nach München fahre oder so,",4_9hours.mp4,176
00:14:37,,"dann hab ich's eigentlich schon wieder drin, basically.",4_9hours.mp4,177
00:14:39,,Is very nice.,4_9hours.mp4,178
00:14:41,,"Okay, wir machen I aus.",4_9hours.mp4,179
00:14:43,,Hallo?,4_9hours.mp4,180
00:14:45,,Ich möchte hier raus!,4_9hours.mp4,181
00:14:49,,I machen wir aus.,4_9hours.mp4,182
00:14:51,,Das lassen wir.,4_9hours.mp4,183
00:14:53,,"Das, das, das, ja.",4_9hours.mp4,184
00:14:57,,Keyboard-Press Up macht auch keinen Sinn hier.,4_9hours.mp4,185
00:15:01,,Aus.,4_9hours.mp4,186
00:15:03,,Und aus.,4_9hours.mp4,187
00:15:05,,"Und dann brauch ich noch,",4_9hours.mp4,188
00:15:07,,dass ihr hier,4_9hours.mp4,189
00:15:09,,die Items wechseln könnt.,4_9hours.mp4,190
00:15:11,,Switch-Item 2.,4_9hours.mp4,191
00:15:13,,Und dann haben wir's.,4_9hours.mp4,192
00:15:15,,Versprochen.,4_9hours.mp4,193
00:15:17,,Zwei.,4_9hours.mp4,194
00:15:23,,Bus schon bodenlos teuer.,4_9hours.mp4,195
00:15:25,,"Achso, in Regensburg selber.",4_9hours.mp4,196
00:15:27,,"Ja, da zahlst du ja für eine Busfahrt",4_9hours.mp4,197
00:15:29,,"irgendwie drei Euro, oder nicht?",4_9hours.mp4,198
00:15:37,,Das kann ich nicht machen.,4_9hours.mp4,199
00:15:43,,"Okay, ich glaub, wir haben alles.",4_9hours.mp4,200
00:15:45,,"Ne, warte mal. Wo ist Sprinting?",4_9hours.mp4,201
00:15:49,,Search Sprint.,4_9hours.mp4,202
00:15:51,,Alt.,4_9hours.mp4,203
00:15:53,,Haben wir auch noch rein.,4_9hours.mp4,204
00:15:55,,"Boah, ich hasse das! Seid doch bitte nicht",4_9hours.mp4,205
00:15:57,,so bescheuert,4_9hours.mp4,206
00:15:59,,mit dem Raustabben.,4_9hours.mp4,207
00:16:01,,Core.,4_9hours.mp4,208
00:16:03,,System.,4_9hours.mp4,209
00:16:05,,Alt.,4_9hours.mp4,210
00:16:07,,Alt. Kann ich nicht?,4_9hours.mp4,211
00:16:09,,"Okay, alt darf ich nicht. Kacki!",4_9hours.mp4,212
00:16:11,,Aber es ist da.,4_9hours.mp4,213
00:16:13,,Jetzt haben wir auf jeden Fall,4_9hours.mp4,214
00:16:15,,sinnvolle Keys,4_9hours.mp4,215
00:16:17,,für den Keyboard Press.,4_9hours.mp4,216
00:16:19,,"Ich spiel natürlich mit Controller, aber",4_9hours.mp4,217
00:16:23,,nicht immer.,4_9hours.mp4,218
00:16:25,,Wenn ihr,4_9hours.mp4,219
00:16:27,,irgendwie Input gebt.,4_9hours.mp4,220
00:16:29,,Dann wird mein Game Save kurz laggen.,4_9hours.mp4,221
00:16:31,,Drei Euro zwanzig?!,4_9hours.mp4,222
00:16:33,,Das ist ein halber Döner!,4_9hours.mp4,223
00:16:35,,Das ist schon insane.,4_9hours.mp4,224
00:16:37,,Das ist literally,4_9hours.mp4,225
00:16:39,,kacke.,4_9hours.mp4,226
00:16:41,,"Nightwild ist richtig scheiße, was Raustabben angeht.",4_9hours.mp4,227
00:16:43,,Also wirklich.,4_9hours.mp4,228
00:16:45,,I fucking hate it.,4_9hours.mp4,229
00:16:47,,"Guck mal, guck mal. Aber",4_9hours.mp4,230
00:16:49,,wir haben jetzt endlich zwei Bosse geschafft.,4_9hours.mp4,231
00:16:51,,Es hat nur viel zu lange,4_9hours.mp4,232
00:16:53,,gedauert.,4_9hours.mp4,233
00:16:55,,"Sorry, Pedro.",4_9hours.mp4,234
00:16:57,,"Viel, viel,",4_9hours.mp4,235
00:16:59,,viel zu lange. Jetzt kommt eh erstmal Werbung.,4_9hours.mp4,236
00:17:03,,Und nach dem zweiten Boss,4_9hours.mp4,237
00:17:05,,kriegt man ja hier den,4_9hours.mp4,238
00:17:07,,"Spiegel, wo man",4_9hours.mp4,239
00:17:09,,Skins haben kann.,4_9hours.mp4,240
00:17:11,,Und ich möchte Skins haben.,4_9hours.mp4,241
00:17:13,,Aber die sind so teuer.,4_9hours.mp4,242
00:17:15,,Die sind so fucking,4_9hours.mp4,243
00:17:17,,teuer.,4_9hours.mp4,244
00:17:23,,Der ist einfach nur hässlich.,4_9hours.mp4,245
00:17:25,,Raider ist just ugly.,4_9hours.mp4,246
00:17:27,,Ugly!,4_9hours.mp4,247
00:17:29,,But I love her fit.,4_9hours.mp4,248
00:17:31,,This fit is great.,4_9hours.mp4,249
00:17:33,,Heute wird auf Skins gespart.,4_9hours.mp4,250
00:17:35,,Der fit ist auch sehr geil.,4_9hours.mp4,251
00:17:41,,Der ist auch sehr geil.,4_9hours.mp4,252
00:17:47,,Ich hasse,4_9hours.mp4,253
00:17:49,,Birdperson.,4_9hours.mp4,254
00:17:51,,"Ja, Pedro.",4_9hours.mp4,255
00:17:53,,"Das geht, glaube ich,",4_9hours.mp4,256
00:17:55,,"nicht so gut, weil ich die Cam dann immer richtig viel",4_9hours.mp4,257
00:17:57,,rummoven muss. Weil Pedro ist so groß.,4_9hours.mp4,258
00:17:59,,Er ist ja,4_9hours.mp4,259
00:18:01,,life-sized.,4_9hours.mp4,260
00:18:03,,Schult ist German for goat?,4_9hours.mp4,261
00:18:05,,"Exactly, exactly, Gilly.",4_9hours.mp4,262
00:18:07,,You're goated because of you. We actually made this.,4_9hours.mp4,263
00:18:09,,We actually,4_9hours.mp4,264
00:18:11,,"beat two bosses. Without you, we",4_9hours.mp4,265
00:18:13,,"couldn't. Actually, without",4_9hours.mp4,266
00:18:15,,"Gilly, we obviously couldn't.",4_9hours.mp4,267
00:18:17,,He's always playing tank. But still.,4_9hours.mp4,268
00:18:23,,All thanks to,4_9hours.mp4,269
00:18:25,,Gilly.,4_9hours.mp4,270
00:18:27,,"Okay, should we start",4_9hours.mp4,271
00:18:29,,around in our,4_9hours.mp4,272
00:18:31,,usual setup?,4_9hours.mp4,273
00:18:33,,Let's just play one or two rounds,4_9hours.mp4,274
00:18:35,,to get,4_9hours.mp4,275
00:18:37,,started.,4_9hours.mp4,276
00:18:45,,Der fucking Controller. Ich muss so oft,4_9hours.mp4,277
00:18:47,,"hier diese Taste drücken, um zu",4_9hours.mp4,278
00:18:49,,schießen. Und es fühlt sich,4_9hours.mp4,279
00:18:51,,"legit an, als wäre der jetzt",4_9hours.mp4,280
00:18:53,,am abkacken.,4_9hours.mp4,281
00:19:01,,"Links fühlt sich sehr viel besser an,",4_9hours.mp4,282
00:19:03,,als rechts.,4_9hours.mp4,283
00:19:05,,And that's not good.,4_9hours.mp4,284
00:19:07,,It's not even my Controller.,4_9hours.mp4,285
00:19:13,,Vielleicht muss der geschmiert werden,4_9hours.mp4,286
00:19:15,,oder so. I don't know.,4_9hours.mp4,287
00:19:17,,"Der kackt nicht ab, trust.",4_9hours.mp4,288
00:19:19,,We shall see.,4_9hours.mp4,289
00:19:21,,"We shall see, wie viel ich hier",4_9hours.mp4,290
00:19:23,,aggressiv noch rumdrücken muss.,4_9hours.mp4,291
00:19:25,,"Okay. Gilly,",4_9hours.mp4,292
00:19:27,,are you in for a round?,4_9hours.mp4,293
00:19:29,,Are you down?,4_9hours.mp4,294
00:19:33,,Or do we have to play a duo run?,4_9hours.mp4,295
00:19:35,,Or with a random?,4_9hours.mp4,296
00:19:37,,Please say no.,4_9hours.mp4,297
00:19:39,,"Please say yes,",4_9hours.mp4,298
00:19:41,,but no to randoms.,4_9hours.mp4,299
00:19:45,,Okay. Get into the Discord,4_9hours.mp4,300
00:19:47,,then.,4_9hours.mp4,301
00:19:49,,Come on.,4_9hours.mp4,302
00:19:51,,Come on!,4_9hours.mp4,303
00:19:53,,Hello.,4_9hours.mp4,304
00:19:59,,Tom?,4_9hours.mp4,305
00:20:00,,Yes.,4_9hours.mp4,306
00:20:05,,Am I audible?,4_9hours.mp4,307
00:20:18,,Disgusting.,4_9hours.mp4,308
00:20:30,,Really quick.,4_9hours.mp4,309
00:21:00,,Hmm.,4_9hours.mp4,310
00:21:02,,Hmm.,4_9hours.mp4,311
00:21:03,,Hmm.,4_9hours.mp4,312
00:21:04,,Hmm.,4_9hours.mp4,313
00:21:05,,Hmm.,4_9hours.mp4,314
00:21:06,,Hmm.,4_9hours.mp4,315
00:21:07,,I want that.,4_9hours.mp4,316
00:21:09,,"Actually, no.",4_9hours.mp4,317
00:21:10,,They all suck.,4_9hours.mp4,318
00:21:12,,Hmm.,4_9hours.mp4,319
00:21:13,,Hmm.,4_9hours.mp4,320
00:21:14,,Hmm.,4_9hours.mp4,321
00:21:15,,"The yellow one, okay.",4_9hours.mp4,322
00:21:21,,Purple?,4_9hours.mp4,323
00:21:23,,Yes.,4_9hours.mp4,324
00:21:26,,Yes.,4_9hours.mp4,325
00:21:30,,Yes.,4_9hours.mp4,326
00:21:40,,What greens do I have?,4_9hours.mp4,327
00:21:45,,A blood blade.,4_9hours.mp4,328
00:21:46,,I need that for my executor.,4_9hours.mp4,329
00:21:47,,That's very nice.,4_9hours.mp4,330
00:22:00,,"Oh, yeah.",4_9hours.mp4,331
00:22:03,,"Oh, yeah.",4_9hours.mp4,332
00:22:05,,"Oh, yeah.",4_9hours.mp4,333
00:22:17,,"Yeah, I can't join.",4_9hours.mp4,334
00:22:21,,It says no.,4_9hours.mp4,335
00:22:24,,I can.,4_9hours.mp4,336
00:22:30,,It says no.,4_9hours.mp4,337
00:23:00,,What guides are you talking about?,4_9hours.mp4,338
00:23:02,,I sent you a guide.,4_9hours.mp4,339
00:23:04,,On day one and day two?,4_9hours.mp4,340
00:23:06,,On Instaslam about routing.,4_9hours.mp4,341
00:23:08,,Yeah.,4_9hours.mp4,342
00:23:10,,We looked at it together.,4_9hours.mp4,343
00:23:12,,Or am I poopy?,4_9hours.mp4,344
00:23:16,,No.,4_9hours.mp4,345
00:23:17,,I read day one and two.,4_9hours.mp4,346
00:23:21,,Level as much as we can.,4_9hours.mp4,347
00:23:23,,Go to the castle in the middle.,4_9hours.mp4,348
00:23:25,,Kill all the knights.,4_9hours.mp4,349
00:23:27,,"Well, then you did read it.",4_9hours.mp4,350
00:23:29,,"Yeah, you sent me like five million fucking guides.",4_9hours.mp4,351
00:23:33,,I don't know which one you're talking about.,4_9hours.mp4,352
00:23:35,,If you just said guide.,4_9hours.mp4,353
00:23:37,,"I said, did you watch?",4_9hours.mp4,354
00:23:39,,Did you read the guides I sent you?,4_9hours.mp4,355
00:23:43,,"Yeah, there's so many.",4_9hours.mp4,356
00:23:46,,Yeah.,4_9hours.mp4,357
00:23:47,,Multiple.,4_9hours.mp4,358
00:23:49,,"Easy question to answer, though.",4_9hours.mp4,359
00:23:51,,Ready?,4_9hours.mp4,360
00:23:53,,I'm ready.,4_9hours.mp4,361
00:23:54,,Spaghetti.,4_9hours.mp4,362
00:23:56,,"Ready, spaghetti?",4_9hours.mp4,363
00:23:57,,I wanna do the...,4_9hours.mp4,364
00:23:59,,I wanna do the Augur.,4_9hours.mp4,365
00:24:01,,With the lightning.,4_9hours.mp4,366
00:24:05,,I saw a thing and it's...,4_9hours.mp4,367
00:24:07,,I think we're all meant to go Iron Eye then.,4_9hours.mp4,368
00:24:09,,If we fight him.,4_9hours.mp4,369
00:24:11,,No.,4_9hours.mp4,370
00:24:13,,Yeah.,4_9hours.mp4,371
00:24:14,,But you should bring a bow.,4_9hours.mp4,372
00:24:17,,A bow?,4_9hours.mp4,373
00:24:18,,"Yeah, Goomba.",4_9hours.mp4,374
00:24:19,,You need a great bow.,4_9hours.mp4,375
00:24:21,,Yes.,4_9hours.mp4,376
00:24:22,,I need spells.,4_9hours.mp4,377
00:24:23,,Goomba.,4_9hours.mp4,378
00:24:24,,And then we're fine.,4_9hours.mp4,379
00:24:26,,"Goomba, yummy lord.",4_9hours.mp4,380
00:24:32,,We are all children of Jesus.,4_9hours.mp4,381
00:24:34,,I already...,4_9hours.mp4,382
00:24:35,,Okay.,4_9hours.mp4,383
00:24:36,,Matchmaking complete.,4_9hours.mp4,384
00:24:38,,Yeah.,4_9hours.mp4,385
00:24:43,,Let's get fucked.,4_9hours.mp4,386
00:24:46,,I'm not locked in.,4_9hours.mp4,387
00:24:49,,I've never been locked in.,4_9hours.mp4,388
00:24:51,,"Hi, Sandim.",4_9hours.mp4,389
00:24:53,,Now he should play along.,4_9hours.mp4,390
00:24:59,,We just got into the first round.,4_9hours.mp4,391
00:25:23,,I'm gay.,4_9hours.mp4,392
00:25:24,,I don't throw up from nicotine poisoning.,4_9hours.mp4,393
00:25:26,,That's a bad day.,4_9hours.mp4,394
00:25:27,,It's a bad day.,4_9hours.mp4,395
00:25:28,,A day wasted.,4_9hours.mp4,396
00:25:29,,"Yeah, a day wasted.",4_9hours.mp4,397
00:25:31,,You could have lived.,4_9hours.mp4,398
00:25:33,,"You could have lived, but you chose to sleep.",4_9hours.mp4,399
00:25:41,,To sleep?,4_9hours.mp4,400
00:25:48,,Okay.,4_9hours.mp4,401
00:25:53,,Get the churches.,4_9hours.mp4,402
00:25:55,,Let's try this one first.,4_9hours.mp4,403
00:25:57,,And then go churches.,4_9hours.mp4,404
00:25:58,,And go church.,4_9hours.mp4,405
00:25:59,,"Don't go into any mines, because they are fucking useless anyways.",4_9hours.mp4,406
00:26:03,,They're not useless.,4_9hours.mp4,407
00:26:04,,What are you talking about?,4_9hours.mp4,408
00:26:06,,What in the guide you sent me?,4_9hours.mp4,409
00:26:08,,It says it's fucking useless to go in there.,4_9hours.mp4,410
00:26:10,,Because you usually get a legendary weapon when you do the boss in the castle anyways.,4_9hours.mp4,411
00:26:17,,Depends on what weapon you get.,4_9hours.mp4,412
00:26:19,,"If you have a good starting weapon, you want to upgrade and go into it.",4_9hours.mp4,413
00:26:22,,No.,4_9hours.mp4,414
00:26:25,,Okay.,4_9hours.mp4,415
00:26:26,,Blue ping.,4_9hours.mp4,416
00:26:28,,"I'm intelligence, not faith.",4_9hours.mp4,417
00:26:32,,I have no faith.,4_9hours.mp4,418
00:26:36,,"Oh no, green ping.",4_9hours.mp4,419
00:26:37,,I'm blue.,4_9hours.mp4,420
00:26:39,,I have faith in humanity.,4_9hours.mp4,421
00:26:41,,"Ah, that's...",4_9hours.mp4,422
00:26:50,,"Oh, boss.",4_9hours.mp4,423
00:26:55,,"Ah, that's not good.",4_9hours.mp4,424
00:26:56,,What the fuck is wrong with me?,4_9hours.mp4,425
00:26:59,,I'm coming.,4_9hours.mp4,426
00:27:01,,"Yeah, me too.",4_9hours.mp4,427
00:27:02,,I thought you were next to me.,4_9hours.mp4,428
00:27:07,,But you never were.,4_9hours.mp4,429
00:27:09,,No.,4_9hours.mp4,430
00:27:11,,I'm down.,4_9hours.mp4,431
00:27:12,,"Damn, this build.",4_9hours.mp4,432
00:27:13,,"Oh, good.",4_9hours.mp4,433
00:27:15,,I cooked with my build.,4_9hours.mp4,434
00:27:20,,Hit me.,4_9hours.mp4,435
00:27:21,,Yeah.,4_9hours.mp4,436
00:27:22,,Thank you.,4_9hours.mp4,437
00:27:23,,"Bang, bang.",4_9hours.mp4,438
00:27:26,,"Damn, so much damage.",4_9hours.mp4,439
00:27:29,,I'm never gonna die ever again.,4_9hours.mp4,440
00:27:34,,Not even in real life.,4_9hours.mp4,441
00:27:36,,Don't swap key.,4_9hours.mp4,442
00:27:38,,Let's go.,4_9hours.mp4,443
00:27:39,,Did you kill the boss in there?,4_9hours.mp4,444
00:27:40,,Yeah.,4_9hours.mp4,445
00:27:41,,Okay.,4_9hours.mp4,446
00:27:42,,There was no boss for some reason.,4_9hours.mp4,447
00:27:43,,"Ah, shit.",4_9hours.mp4,448
00:27:44,,I think it's upstairs.,4_9hours.mp4,449
00:27:45,,I think it's a small one upstairs.,4_9hours.mp4,450
00:27:50,,And we can get the...,4_9hours.mp4,451
00:27:54,,Should I take it?,4_9hours.mp4,452
00:27:56,,The map.,4_9hours.mp4,453
00:27:58,,Get the map.,4_9hours.mp4,454
00:28:01,,I'm gonna get the map.,4_9hours.mp4,455
00:28:05,,I keep forgetting that there's staff.,4_9hours.mp4,456
00:28:07,,Staff is so good.,4_9hours.mp4,457
00:28:09,,"My favorite staff, let's go.",4_9hours.mp4,458
00:28:13,,My favorite staff.,4_9hours.mp4,459
00:28:14,,"Oh, no.",4_9hours.mp4,460
00:28:15,,I'm on my way.,4_9hours.mp4,461
00:28:16,,I'm on my way.,4_9hours.mp4,462
00:28:20,,Okay.,4_9hours.mp4,463
00:28:22,,Thank you.,4_9hours.mp4,464
00:28:28,,What?,4_9hours.mp4,465
00:28:29,,Tombstone.,4_9hours.mp4,466
00:28:30,,How did I go down?,4_9hours.mp4,467
00:28:32,,Did your tombstone kill me?,4_9hours.mp4,468
00:28:34,,What?,4_9hours.mp4,469
00:28:36,,I doubt it.,4_9hours.mp4,470
00:28:37,,Please help.,4_9hours.mp4,471
00:28:38,,I'm on the tombstone.,4_9hours.mp4,472
